asset_id,session_num,session_title,session_date,statement_idx,speaker_affiliation_code,speaker_affiliation_name,speaker_name,speaker_function,speaker_group,paragraph_idx,sentence_idx,text
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,1,0,"Let me begin by congratulating the co chairs, Ambassador Wallace and Ambassador S.H. schwalger for their appointment to co chair this informal ad hoc working group on the UN80 initiative."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,1,1,"Ladies and gentlemen, the Secretary General has welcomed the adoption of resolution 79318 which endorsed the overall direction of the UN 80 initiative and we have taken note of the General Assembly's encouragement to submit proposals to strengthen the impact and the agility of the United nations while reducing duplication and improving mandate delivery."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,1,2,"And as the President of the General assembly has indicated, the 80th anniversary is an important opportunity to build on and to intensify the reforms of past years."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,1,3,"The UN80 initiative aims to move us towards an effective and sustainable United nations and Decision 79571 established the Informal Ad Hoc Working Group and the decision establishes that the Working Group will consider in its scope the proposals contained in the Secretary General's report on the Mandate implementation review and identify principles and follow up actions in order to improve the creation, delivery and review of mandates."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,2,0,"The timeline set out in that decision is certainly ambitious and I want to recognise your efforts in organising Co chairs this first meeting exactly two weeks after the adoption of the decision and your appointment and let me just take a moment today to speak to the proposals contained in the report by the Secretary General as a, I hope, important input to the work of this Working Group and we would gladly provide a technical briefing on specific aspects of the report if you request it."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,2,1,Let me speak first to the areas outlined in the report in which the Secretary General will act to improve support to Member States throughout the mandate life cycle and these are listed in the report on the Mandate Implementation Review.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,2,2,"To enhance mandate visibility and design, the UN system would accelerate the creation of mandate registries, improve Secretariat support, develop new tools and complement existing statements of expenditures with additional information on related programmatic activities."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,2,3,"To improve reporting, the UN system will provide shorter reports, combine reports, introduce different report formats and publish download statistics and to improve mandate delivery management, the UN system will strengthen internal oversight, review mandate citations, better use system wide coordination platform reforms and apply all UN system commitments in the Funding Compact and to establish effective review mechanisms, the UN system will increase use of existing mechanisms to identify opportunities to consolidate and to streamline work and to strengthen results based management."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,2,4,The United Nations Systems is working on a roadmap on how these different actions can be taken by the UN system in each of these areas and we will be able to provide you with further information on this internal roadmap if the Working Group requires it at a future meeting.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,3,0,"If you request it, let me turn to the proposals now submitted by the Secretary General in his report on the Mandate Implementation Review that Member States may wish to consider as part of this intergovernmental process."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,3,1,"To enhance mandate design, Member States may wish to reduce the length of mandate texts, frame mandates to allow the Secretary General appropriate flexibility and refrain from mandating new tasks without corresponding resources."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,3,2,"To improve mandate delivery, Member States may wish to prioritise requests in mandates, fully apply all commitments by Member States through the Funding Compact and allow UN system entities greater flexibility to redeploy resources quickly and to support mandate review."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,3,3,"Member States may wish to systematise and to reinforce mandate review mechanisms, include expiry clauses and resolutions, introduce collective reviews of mandates and streamline how mandates are discussed."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,3,4,"Co Chairs, Distinguished delegates, in decision 79, 571, you have requested the Secretary General to provide substantive support to the Working Group as needed for the effective discharge of its mandate."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,4,0,"As you determine how you wish to organise the work of this Working Group, the UN system is at your disposal."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,4,1,"At the report's launch, many of you indicated that you would welcome further information on the data analysis and proposals across the mandate life cycle, and the Secretariat stands ready to provide an informal briefing on the data and insights in the report."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,4,2,"As we recognise in the report, ultimately, Member States are own the mandates that they give to the UN system and that Member States also decide on next steps."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,4,3,We are here to be of assistance.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,4,4,"In your letter inviting me to this meeting, Co Chairs, you suggested that I speak to the support the UN system can provide to the Working Group's work, such as through the provision of additional data and analysis on each of the areas from the report that I have referred to in my remarks today, the UN system stands ready to provide you with that further information as you request it."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,5,0,"For example, with regard to what is already in the report, I indicated earlier that you could request us to provide information on internal actions that we are taking, and we can also provide further background on the proposals that the Secretary General suggested Member States might wish to consider themselves or on the date that underpins the report."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,5,1,"That said, as I have already indicated, it is for you to determine how you wish to organise this work and we remain at the full disposal of the Working Group."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",6,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,5,2,I thank you.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",7,IAHWG,IAHWG,,Co-Chair,,0,0,I thank the Under Secretary General.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",7,IAHWG,IAHWG,,Co-Chair,,0,1,I now open the floor for statements by delegations.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",7,IAHWG,IAHWG,,Co-Chair,,1,0,Please press the microphone button if you wish to speak.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",7,IAHWG,IAHWG,,Co-Chair,,1,1,Please approach the Secretariat if you are speaking on behalf of a group of States.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",7,IAHWG,IAHWG,,Co-Chair,,1,2,Participants are reminded that statements are limited to five minutes for statements on behalf of groups and three minutes for statements in your national capacity.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",7,IAHWG,IAHWG,,Co-Chair,,1,3,Participants are also reminded to send their statement via the E Submit module on the Edelegate Platform.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",7,IAHWG,IAHWG,,Co-Chair,,1,4,"Platform it's now my honour to give the floor to the Permanent Representative of Iraq, Speaking for the G77, the floor is yours."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",8,IRQ,Iraq,,Permanent Representative,G77 + China,0,0,President of General Assembly Under Secretary General Excellencies Co Chairs I have the honor to deliver this statement on behalf of the group of 77 and China.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",8,IRQ,Iraq,,Permanent Representative,G77 + China,0,1,"@ the onset, allow me to congratulate both of you."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",8,IRQ,Iraq,,Permanent Representative,G77 + China,0,2,"Her Excellency Caroline Schwalga and Permanent Representative of New Zealand and His Excellency Mr. Brian Wallace, permanent Representative of Jamaica, on your appointment as Co Chairs of the Informal Ad Hoc Working Group on the Mandate Implementation Review and the Work Stream 2 of the UN 80 initiative."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",8,IRQ,Iraq,,Permanent Representative,G77 + China,0,3,The group looks forward to working closely with you and we welcome that Our first meeting is dedicated to setting the tone of of the process.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",8,IRQ,Iraq,,Permanent Representative,G77 + China,1,0,The group views the UN8 initiative as an important step towards strengthening the role of the United nations in addressing global challenges.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",8,IRQ,Iraq,,Permanent Representative,G77 + China,1,1,We stress that any proposal under this Initiative and its three work streams must fully respect the purposes and principles of the Charter of the United nations as well as the intergovernmental nature of the organization.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",8,IRQ,Iraq,,Permanent Representative,G77 + China,1,2,"The UN 80 process should reinforce, not dilute, multilateralism, ensure equitable participation of all Member States and address the priorities and concerns of developing countries."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",8,IRQ,Iraq,,Permanent Representative,G77 + China,1,3,The Group reaffirms the importance of learning from the past experiences to avoid repeating previous mistakes.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",8,IRQ,Iraq,,Permanent Representative,G77 + China,1,4,"The earlier exercise, conducted about two decades ago, required significant effort but yielded limited results."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",8,IRQ,Iraq,,Permanent Representative,G77 + China,2,0,"In this regard, the Group request a detailed briefing by the Secretary on that process, which extended over several years."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",8,IRQ,Iraq,,Permanent Representative,G77 + China,2,1,It would further assist in ensuring that the informal Ad hoc Working Group fully benefits the from prior lessons learned.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",8,IRQ,Iraq,,Permanent Representative,G77 + China,2,2,It's therefore crucial to build on the outcomes of every review process undertaken so far in order to prevent duplications of effort in a process that is itself aimed at avoiding redundancy.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",8,IRQ,Iraq,,Permanent Representative,G77 + China,2,3,We must build upon what has already been agreed on to ensure our collective effort are not wasted.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",8,IRQ,Iraq,,Permanent Representative,G77 + China,2,4,The Group underlines three guiding principles.
